chr pos between within.both pubescens formosa
Chr_04 7900000 0.1220707792 0.11214396 0.099606758 0.124681162
Chr_04 7950000 0.108802868 0.094666897 0.083802326 0.105531468
Chr_04 8000000 0.1021251456 0.0878508215 0.078502219 0.097199424
Chr_04 8050000 0.0993698068 0.098268678 0.085779061 0.110758295
Chr_04 8100000 0.09832062 0.0931605905 0.084980348 0.101340833
Chr_04 8150000 0.1016065108 0.0952208555 0.087976375 0.102465336
Chr_04 8200000 0.0960675964 0.080913422 0.069804036 0.092022808
Chr_04 8250000 0.0965882376 0.0846648765 0.072730824 0.096598929
Chr_04 8300000 0.1102531068 0.103766255 0.088845329 0.118687181
Chr_04 8350000 0.1188953016 0.11492992 0.106550703 0.123309137
Chr_04 8400000 0.1039648844 0.097345153 0.096593126 0.09809718
Chr_04 8450000 0.105799062 0.099378168 0.090181286 0.10857505
Chr_04 8500000 0.1145391128 0.111754247 0.098462853 0.125045641
Chr_04 8550000 0.113739082 0.11037116 0.096415321 0.124326999
Chr_04 8600000 0.1066059656 0.102980976 0.087990025 0.117971927
Chr_04 8650000 0.1072549664 0.104367377 0.091775225 0.116959529
Chr_04 8700000 0.130267512 0.115933078 0.111043203 0.120822953
Chr_04 8750000 0.130831146 0.1127527595 0.120529033 0.104976486
Chr_04 8800000 0.110188776 0.1068989435 0.102515411 0.111282476
Chr_04 8850000 0.109472352 0.106302715 0.092422439 0.120182991
Chr_04 8900000 0.1029814412 0.098485034 0.083607398 0.11336267
Chr_04 8950000 0.1031014528 0.1002481985 0.086729562 0.113766835
Chr_04 9000000 0.1085365568 0.1090748325 0.097190831 0.120958834
Chr_04 9050000 0.1165588944 0.1154012425 0.118991321 0.111811164
Chr_04 9100000 0.1159497232 0.114719395 0.118281747 0.111157043
Chr_04 9150000 0.1156576276 0.109117775 0.102103758 0.116131792
Chr_04 9200000 0.1163275984 0.097084992 0.087932828 0.106237156
Chr_04 9250000 0.096351076 0.081012822 0.074708731 0.087316913
Chr_04 9300000 0.0951683048 0.0888258635 0.082508699 0.095143028
Chr_04 9350000 0.1007032024 0.0939644585 0.086382732 0.101546185
Chr_04 9400000 0.091130158 0.0884664345 0.076940653 0.099992216
Chr_04 9450000 0.1032600232 0.0998495415 0.085403626 0.114295457
Chr_04 9500000 0.1062385504 0.10063455 0.085178604 0.116090496
Chr_04 9550000 0.0950692972 0.0891282595 0.079610754 0.098645765
Chr_04 9600000 0.0930241984 0.0884456575 0.088414667 0.088476648
Chr_04 9650000 0.1060461132 0.1026163725 0.099891939 0.105340806
Chr_04 9700000 0.1062640348 0.102074151 0.096022178 0.108126124
Chr_04 9750000 0.086096336 0.0836132205 0.075665077 0.091561364
Chr_04 9800000 0.0908560936 0.087567792 0.079735105 0.095400479
Chr_04 9850000 0.1159947408 0.1073142575 0.100731628 0.113896887
Chr_04 9900000 0.1029003344 0.094760811 0.083144277 0.106377345
Chr_04 9950000 0.1057194256 0.099034936 0.086873986 0.111195886
Chr_04 10000000 0.1094481816 0.103968684 0.091358668 0.1165787
Chr_04 10050000 0.102409586 0.096713091 0.081045139 0.112381043
Chr_04 10100000 0.1025222456 0.095652702 0.081004641 0.110300763
Chr_04 10150000 0.1050828744 0.1012071575 0.091773585 0.11064073
Chr_04 10200000 0.11242459 0.107334093 0.098771783 0.115896403
Chr_04 10250000 0.1193077232 0.1133292295 0.103215619 0.12344284
Chr_04 10300000 0.1091947044 0.1025165515 0.09485663 0.110176473
Chr_04 10350000 0.1075961896 0.1017665295 0.096961201 0.106571858
Chr_04 10400000 0.1090731432 0.106362507 0.099332126 0.113392888
Chr_04 10450000 0.1059982116 0.102512766 0.094084403 0.110941129
Chr_04 10500000 0.1066894268 0.1031725075 0.097068164 0.109276851
Chr_04 10550000 0.1104198632 0.1067532175 0.098772279 0.114734156
Chr_04 10600000 0.1151068464 0.108735381 0.093416091 0.124054671
Chr_04 10650000 0.1105351048 0.0989604415 0.092549014 0.105371869
Chr_04 10700000 0.1043958552 0.0933710965 0.085788622 0.100953571
Chr_04 10750000 0.0993765008 0.092700878 0.082237053 0.103164703
Chr_04 10800000 0.1071023372 0.1039273255 0.095208617 0.112646034
Chr_04 10850000 0.11348864 0.1108504495 0.098736929 0.12296397
Chr_04 10900000 0.097524504 0.0958182545 0.090233136 0.101403373
Chr_04 10950000 0.0833593076 0.081739887 0.07573122 0.087748554
Chr_04 11000000 0.0766757844 0.073828806 0.065064362 0.08259325
Chr_04 11050000 0.0916671848 0.0823615395 0.076623745 0.088099334
Chr_04 11100000 0.1111285864 0.092479185 0.085681105 0.099277265
Chr_04 11150000 0.1006504748 0.0926085535 0.079328472 0.105888635
Chr_04 11200000 0.1013233504 0.0988598675 0.085990141 0.111729594
Chr_04 11250000 0.1107733536 0.1071636045 0.095587547 0.118739662
Chr_04 11300000 0.1194766684 0.113831973 0.102070447 0.125593499
Chr_04 11350000 0.1160801944 0.1085755555 0.101100263 0.116050848
Chr_04 11400000 0.107216684 0.1010411565 0.092834275 0.109248038
Chr_04 11450000 0.1022872348 0.0958043865 0.086786433 0.10482234
Chr_04 11500000 0.1111321184 0.103113175 0.097171883 0.109054467
Chr_04 11550000 0.1190192456 0.107724508 0.101794162 0.113654854
Chr_04 11600000 0.109296434 0.097912235 0.089850247 0.105974223
Chr_04 11650000 0.1129801092 0.1041909805 0.08961709 0.118764871
Chr_04 11700000 0.1142774852 0.105589164 0.093098754 0.118079574
Chr_04 11750000 0.111452544 0.1060090285 0.100962473 0.111055584
Chr_04 11800000 0.1076651624 0.104712969 0.102595448 0.10683049
Chr_04 11850000 0.1024407152 0.0986471685 0.09417209 0.103122247
Chr_04 11900000 0.1004793084 0.09639 0.088436141 0.104343859
Chr_04 11950000 0.1004289632 0.0956514015 0.082941376 0.108361427
Chr_04 12000000 0.0870306484 0.0824825975 0.071215436 0.093749759
Chr_04 12050000 0.089725278 0.085520206 0.073009113 0.098031299
Chr_04 12100000 0.1129888956 0.108563299 0.094330827 0.122795771
Chr_04 12150000 0.1061301556 0.1032758715 0.089020083 0.11753166
Chr_04 12200000 0.1014230164 0.100719903 0.087074017 0.114365789
Chr_04 12250000 0.0951878036 0.094631027 0.083881829 0.105380225
Chr_04 12300000 0.0984877376 0.0969290735 0.090786081 0.103072066
Chr_04 12350000 0.1158693928 0.1116548085 0.10573006 0.117579557
Chr_04 12400000 0.1152186532 0.107532033 0.095256703 0.119807363
Chr_04 12450000 0.1053154716 0.0988800365 0.097016891 0.100743182
Chr_04 12500000 0.1045650716 0.097563796 0.09838506 0.096742532
Chr_04 12550000 0.1028161688 0.095072221 0.092624581 0.097519861
Chr_04 12600000 0.0869111356 0.0782995045 0.06769857 0.088900439
Chr_04 12650000 0.0806555196 0.0727756835 0.060321375 0.085229992
Chr_04 12700000 0.074651832 0.072351236 0.06379324 0.080909232
Chr_04 12750000 0.0716534924 0.0714782805 0.065170606 0.077785955
Chr_04 12800000 0.1069022728 0.106601525 0.10804297 0.10516008
Chr_04 12850000 0.118986646 0.12242194 0.106664929 0.138178951
Chr_04 12900000 0.1149408732 0.1133971385 0.099504208 0.127290069
Chr_04 12950000 0.1129468556 0.1066545775 0.09393354 0.119375615
Chr_04 13000000 0.1178767196 0.1059003715 0.092319852 0.119480891
Chr_04 13050000 0.1270557832 0.118959046 0.097165679 0.140752413
Chr_04 13100000 0.1212666032 0.110640882 0.086595244 0.13468652
Chr_04 13150000 0.1341572832 0.1172476515 0.107554387 0.126940916
Chr_04 13200000 0.1538471868 0.136078522 0.134428945 0.137728099
Chr_04 13250000 0.1769107912 0.169895237 0.184369552 0.155420922
Chr_04 13300000 0.2749468424 0.0641999205 0.096364884 0.032034957
Chr_04 13350000 0.1054485268 0.08915949 0.069936783 0.108382197
Chr_04 13400000 0.0954562332 0.081278178 0.069301865 0.093254491
Chr_04 13450000 0.0969926032 0.0743012575 0.075081581 0.073520934
Chr_04 13500000 0.1153873972 0.0914977855 0.081749101 0.10124647
Chr_04 13550000 0.1250659508 0.103143025 0.084305948 0.121980102
Chr_04 13600000 0.1775871976 0.1001594565 0.08548828 0.114830633
Chr_04 13650000 0.2277888408 0.0945296605 0.093872948 0.095186373
Chr_04 13700000 0.2433195084 0.0908328715 0.095779662 0.085886081
Chr_04 13750000 0.2226040956 0.0975688345 0.086990291 0.108147378
Chr_04 13800000 0.1763811976 0.1003676235 0.065805618 0.134929629
Chr_04 13850000 0.1672983076 0.0722641505 0.045556643 0.098971658
Chr_04 13900000 0.144296762 0.068766523 0.049640085 0.087892961
Chr_04 13950000 0.1179510668 0.099964532 0.088405457 0.111523607
Chr_04 14000000 0.1469459256 0.1333161085 0.118969758 0.147662459
Chr_04 14050000 0.1220525816 0.0997611095 0.087901557 0.111620662
Chr_04 14100000 0.1142078948 0.093732223 0.08890224 0.098562206
Chr_04 14150000 0.1102085548 0.1001672485 0.098312514 0.102021983
Chr_04 14200000 0.107910234 0.100274628 0.095333973 0.105215283
Chr_04 14250000 0.1087769552 0.1015235705 0.101912328 0.101134813
Chr_04 14300000 0.102394286 0.0985762035 0.101846507 0.0953059
Chr_04 14350000 0.105546238 0.0975330235 0.096673968 0.098392079
Chr_04 14400000 0.128530712 0.114056198 0.104443777 0.123668619
Chr_04 14450000 0.1320247756 0.121631366 0.111621153 0.131641579
Chr_04 14500000 0.1269930964 0.1159437115 0.105418407 0.126469016
Chr_04 14550000 0.1139309388 0.1056171415 0.096829583 0.1144047
Chr_04 14600000 0.1111746672 0.102263795 0.108031159 0.096496431
Chr_04 14650000 0.1478987032 0.1308558475 0.148311374 0.113400321
Chr_04 14700000 0.1344469312 0.1291964025 0.129291518 0.129101287
Chr_04 14750000 0.1130251348 0.114453479 0.105959892 0.122947066
Chr_04 14800000 0.0989698056 0.0935904455 0.088873711 0.09830718
Chr_04 14850000 0.1039540652 0.0925923135 0.092473892 0.092710735
Chr_04 14900000 0.1110637596 0.102507276 0.100740373 0.104274179
Chr_04 14950000 0.1188008224 0.1146321765 0.106321207 0.122943146
Chr_04 15000000 0.09998021 0.0861000185 0.080492555 0.091707482
Chr_04 15050000 0.0893780964 0.0774428405 0.076790351 0.07809533
Chr_04 15100000 0.088604186 0.080483106 0.080420782 0.08054543
Chr_04 15150000 0.1256551924 0.112801005 0.115567731 0.110034279
Chr_04 15200000 0.1209384944 0.101978135 0.112827473 0.091128797
Chr_04 15250000 0.1134334272 0.091981447 0.101126756 0.082836138
Chr_04 15300000 0.1299813316 0.109185992 0.103945802 0.114426182
Chr_04 15350000 0.1204272744 0.108374661 0.102804151 0.113945171
Chr_04 15400000 0.1134629276 0.104103829 0.09917244 0.109035218
Chr_04 15450000 0.1236394148 0.112211013 0.100637736 0.12378429
Chr_04 15500000 0.1174563256 0.108323844 0.097421146 0.119226542
Chr_04 15550000 0.1071873824 0.1005771405 0.092457934 0.108696347
Chr_04 15600000 0.098095902 0.094840352 0.085990132 0.103690572
Chr_04 15650000 0.1191121004 0.106514965 0.099303904 0.113726026
Chr_04 15700000 0.1303271884 0.109706547 0.100047727 0.119365367
Chr_04 15750000 0.1311452636 0.1011995355 0.076510362 0.125888709
Chr_04 15800000 0.1331446228 0.1108990065 0.100866828 0.120931185
Chr_04 15850000 0.139522978 0.1181730265 0.114985516 0.121360537
Chr_04 15900000 0.1336369508 0.115995317 0.106809215 0.125181419
Chr_04 15950000 0.1153037016 0.1078857525 0.101572894 0.114198611
Chr_04 16000000 0.102012742 0.096739487 0.08918841 0.104290564
Chr_04 16050000 0.1054543036 0.1005853785 0.088164905 0.113005852
Chr_04 16100000 0.1156550572 0.109120595 0.097887044 0.120354146
Chr_04 16150000 0.1079821796 0.1039611475 0.096146426 0.111775869
Chr_04 16200000 0.1142572796 0.1022230345 0.094922268 0.109523801
Chr_04 16250000 0.1028786036 0.090576886 0.085636981 0.095516791
Chr_04 16300000 0.088576194 0.082368478 0.080135931 0.084601025
Chr_04 16350000 0.1012996032 0.09154166 0.087141783 0.095941537
Chr_04 16400000 0.1144338716 0.1055904305 0.096162534 0.115018327
Chr_04 16450000 0.105329824 0.0935571445 0.087891782 0.099222507
Chr_04 16500000 0.1031975476 0.086529919 0.086476357 0.086583481
Chr_04 16550000 0.1108251532 0.0904891385 0.089097618 0.091880659
Chr_04 16600000 0.1214549636 0.1092157 0.097727939 0.120703461
Chr_04 16650000 0.1164061404 0.108165736 0.100344791 0.115986681
Chr_04 16700000 0.1348952272 0.106359386 0.098513668 0.114205104
Chr_04 16750000 0.1347725804 0.092396406 0.082240255 0.102552557
Chr_04 16800000 0.1073538852 0.09610728 0.09046719 0.10174737
Chr_04 16850000 0.1167899128 0.107399249 0.102085152 0.112713346
Chr_04 16900000 0.1374578368 0.1098654645 0.100622277 0.119108652
Chr_04 16950000 0.1166791752 0.098840597 0.090991361 0.106689833
Chr_04 17000000 0.1098102736 0.0994700885 0.088534063 0.110406114
Chr_04 17050000 0.1105865732 0.099376794 0.086228315 0.112525273
Chr_04 17100000 0.1052484496 0.098198257 0.086266736 0.110129778
Chr_04 17150000 0.104389908 0.0975581235 0.086799529 0.108316718
Chr_04 17200000 0.1051061024 0.0937969445 0.087221423 0.100372466
Chr_04 17250000 0.119101572 0.086201473 0.07197759 0.100425356
Chr_04 17300000 0.1083201044 0.0792389635 0.065313403 0.093164524
Chr_04 17350000 0.0836170032 0.07156354 0.063720992 0.079406088
Chr_04 17400000 0.086610714 0.078133096 0.066311319 0.089954873
Chr_04 17450000 0.1016907344 0.0911267565 0.08006185 0.102191663
Chr_04 17500000 0.1151523388 0.105776742 0.09898181 0.112571674
Chr_04 17550000 0.1159725528 0.1037745265 0.099760841 0.107788212
Chr_04 17600000 0.1205435464 0.097109891 0.091078227 0.103141555
Chr_04 17650000 0.137756308 0.113953519 0.08433475 0.143572288
Chr_04 17700000 0.1370772528 0.1269388245 0.113216227 0.140661422
Chr_04 17750000 0.1335648 0.1216586075 0.119394982 0.123922233
Chr_04 17800000 0.1359581192 0.1114725775 0.092021592 0.130923563
Chr_04 17850000 0.1322581876 0.1022224345 0.087844908 0.116599961
Chr_04 17900000 0.1177696728 0.101935773 0.100310959 0.103560587
Chr_04 17950000 0.122823526 0.1047683205 0.097602047 0.111934594
Chr_04 18000000 0.1307240216 0.107302583 0.095442412 0.119162754
Chr_04 18050000 0.1250945096 0.105833932 0.100695451 0.110972413
Chr_04 18100000 0.1272368908 0.1093011245 0.108653853 0.109948396
Chr_04 18150000 0.1248269596 0.108384753 0.103880708 0.112888798
Chr_04 18200000 0.1163119424 0.1024997275 0.090581684 0.114417771
Chr_04 18250000 0.0995484892 0.0941079185 0.086279925 0.101935912
Chr_04 18300000 0.0978368344 0.09350235 0.085437834 0.101566866
Chr_04 18350000 0.1085094688 0.097784668 0.088511286 0.10705805
Chr_04 18400000 0.0995719612 0.0939083185 0.089905425 0.097911212
Chr_04 18450000 0.1017656472 0.097524945 0.093057976 0.101991914
Chr_04 18500000 0.117454298 0.1025227965 0.089244859 0.115800734
Chr_04 18550000 0.1110238488 0.0957589365 0.079370148 0.112147725
Chr_04 18600000 0.1274198912 0.092103674 0.071680561 0.112526787
Chr_04 18650000 0.156624906 0.1016473385 0.078532585 0.124762092
Chr_04 18700000 0.0812208072 0.0775732515 0.070088985 0.085057518
Chr_04 18750000 0.0894682024 0.087917098 0.079060939 0.096773257
Chr_04 18800000 0.1052216116 0.0990454355 0.088412539 0.109678332
Chr_04 18850000 0.1051401964 0.09065754 0.078377511 0.102937569
Chr_04 18900000 0.122045444 0.101693194 0.078141725 0.125244663
Chr_04 18950000 0.1250740416 0.1066713395 0.081017612 0.132325067
Chr_04 19000000 0.1161400512 0.1056366545 0.091369036 0.119904273
Chr_04 19050000 0.110379692 0.10529113 0.098022508 0.112559752
Chr_04 19100000 0.1280819148 0.1081001795 0.102177255 0.114023104
Chr_04 19150000 0.1175323968 0.0928449735 0.084594496 0.101095451
Chr_04 19200000 0.088229872 0.0841491305 0.072057909 0.096240352
Chr_04 19250000 0.0863081424 0.0817871025 0.065951347 0.097622858
Chr_04 19300000 0.0938833932 0.08963973 0.077039253 0.102240207
Chr_04 19350000 0.1011607236 0.098136149 0.08783061 0.108441688
Chr_04 19400000 0.1118501068 0.101880433 0.090027347 0.113733519
Chr_04 19450000 0.1159656348 0.099644543 0.086826406 0.11246268
Chr_04 19500000 0.1110214604 0.097962582 0.084987841 0.110937323
Chr_04 19550000 0.1076613116 0.098995453 0.086180606 0.1118103
Chr_04 19600000 0.0788485556 0.0727740425 0.063745761 0.081802324
Chr_04 19650000 0.0648435968 0.061509666 0.05185438 0.071164952
Chr_04 19700000 0.098466922 0.0955543525 0.082517585 0.10859112
Chr_04 19750000 0.1020938756 0.099283101 0.087821282 0.11074492
Chr_04 19800000 0.1082822704 0.1002277865 0.086113246 0.114342327
Chr_04 19850000 0.1236890392 0.109201118 0.093183283 0.125218953
Chr_04 19900000 0.1291824284 0.111701662 0.099438843 0.123964481
Chr_04 19950000 0.1195009816 0.099901366 0.090545752 0.10925698
Chr_04 20000000 0.0885070144 0.073528178 0.061879174 0.085177182
Chr_04 20050000 0.0755460324 0.063039018 0.048795324 0.077282712
Chr_04 20100000 0.0933141888 0.084004482 0.07112939 0.096879574
Chr_04 20150000 0.0945769052 0.0919897335 0.083548649 0.100430818
Chr_04 20200000 0.0927572324 0.0927588345 0.080253531 0.105264138
Chr_04 20250000 0.0698419848 0.0683117905 0.058231462 0.078392119
Chr_04 20300000 0.0718578516 0.06997897 0.059220498 0.080737442
Chr_04 20350000 0.0876797596 0.0834396525 0.071981043 0.094898262
Chr_04 20400000 0.1211144868 0.110666473 0.102494506 0.11883844
Chr_04 20450000 0.1229078412 0.110384858 0.103500519 0.117269197
Chr_04 20500000 0.1252565256 0.1210469685 0.111352541 0.130741396
Chr_04 20550000 0.1105604172 0.1087999895 0.100785375 0.116814604
Chr_04 20600000 0.1021906324 0.0992662375 0.092154365 0.10637811
Chr_04 20650000 0.1086765752 0.1023173345 0.094660392 0.109974277
Chr_04 20700000 0.1119824708 0.1047122165 0.094503456 0.114920977
Chr_04 20750000 0.1211236092 0.1130374825 0.096667962 0.129407003
Chr_04 20800000 0.1238910372 0.115314377 0.10027828 0.130350474
Chr_04 20850000 0.105257572 0.1024703955 0.094459175 0.110481616
Chr_04 20900000 0.0955572212 0.0928564195 0.082162244 0.103550595
Chr_04 20950000 0.1266576432 0.111041714 0.0807842 0.141299228
Chr_04 21000000 0.1090610604 0.1064438975 0.093478666 0.119409129
Chr_04 21050000 0.107656286 0.105244083 0.09508215 0.115406016
Chr_04 21100000 0.1089084632 0.1028235645 0.096771214 0.108875915
Chr_04 21150000 0.1107698796 0.1029265205 0.100201779 0.105651262
Chr_04 21200000 0.1129203704 0.110236553 0.10518569 0.115287416
Chr_04 21250000 0.0987303588 0.092246511 0.086183291 0.098309731
Chr_04 21300000 0.1010644688 0.093146783 0.085599509 0.100694057
Chr_04 21350000 0.1080763864 0.101788017 0.091656997 0.111919037
Chr_04 21400000 0.0985258212 0.091108316 0.081483353 0.100733279
Chr_04 21450000 0.1038827916 0.098521676 0.091702589 0.105340763
Chr_04 21500000 0.082662612 0.079914787 0.074379899 0.085449675
Chr_04 21550000 0.0807063312 0.077520943 0.072198559 0.082843327
Chr_04 21600000 0.0865063472 0.0826114715 0.076845052 0.088377891
Chr_04 21650000 0.1583147076 0.1432982985 0.107419094 0.179177503
Chr_04 21700000 0.0963963108 0.0972169975 0.098917542 0.095516453
Chr_04 21750000 0.12360576 0.1008103305 0.088635452 0.112985209
Chr_04 21800000 0.103256408 0.0892832865 0.075647065 0.102919508
Chr_04 21850000 0.1033444644 0.0951223275 0.083317418 0.106927237
Chr_04 21900000 0.1011246588 0.0915071885 0.082395739 0.100618638
Chr_04 21950000 0.1027433252 0.0919452705 0.081310987 0.102579554
Chr_04 22000000 0.12273769 0.1085303585 0.092518391 0.124542326
Chr_04 22050000 0.1282041372 0.1080388185 0.088157186 0.127920451
Chr_04 22100000 0.1333868592 0.1073385875 0.088699133 0.125978042
Chr_04 22150000 0.1247411648 0.118570625 0.115795961 0.121345289
Chr_04 22200000 0.1239141404 0.1166450905 0.11788197 0.115408211
Chr_04 22250000 0.1192986532 0.1075437575 0.110090612 0.104996903
Chr_04 22300000 0.1172549176 0.1054813 0.10470135 0.10626125
Chr_04 22350000 0.12119937 0.110471282 0.108516884 0.11242568
Chr_04 22400000 0.1350925336 0.125586615 0.137559872 0.113613358
Chr_04 22450000 0.132774982 0.12331023 0.137048995 0.109571465
Chr_04 22500000 0.1303369924 0.110069695 0.110754448 0.109384942
Chr_04 22550000 0.1329791528 0.1122704255 0.109874683 0.114666168
Chr_04 22600000 0.1199577524 0.100642045 0.094206627 0.107077463
Chr_04 22650000 0.1143602384 0.0966163835 0.086173148 0.107059619
Chr_04 22700000 0.124430502 0.1103498485 0.101254744 0.119444953
Chr_04 22750000 0.1166992764 0.099622464 0.096390117 0.102854811
Chr_04 22800000 0.1146437488 0.0978100795 0.09062296 0.104997199
Chr_04 22850000 0.1112655128 0.100895915 0.088657941 0.113133889
Chr_04 22900000 0.1073813328 0.1013209095 0.090669931 0.111971888
Chr_04 22950000 0.1225272456 0.111360353 0.101319013 0.121401693
Chr_04 23000000 0.1018370708 0.0893142995 0.085977556 0.092651043
Chr_04 23050000 0.1012596688 0.087862582 0.089909835 0.085815329
Chr_04 23100000 0.1010859288 0.0860758015 0.085632407 0.086519196
Chr_04 23150000 0.0971998556 0.082049099 0.075556159 0.088542039
Chr_04 23200000 0.1210681356 0.0933957885 0.078044293 0.108747284
Chr_04 23250000 0.1326095816 0.100575672 0.092854855 0.108296489
Chr_04 23300000 0.146570362 0.1136363425 0.126619061 0.100653624
Chr_04 23350000 0.1263455248 0.104822956 0.113452481 0.096193431
Chr_04 23400000 0.1181098812 0.103170448 0.106216682 0.100124214
Chr_04 23450000 0.1286490576 0.1076687125 0.110528907 0.104808518
Chr_04 23500000 0.1420275512 0.1075912085 0.089910309 0.125272108
Chr_04 23550000 0.1149065336 0.096901863 0.080126828 0.113676898
Chr_04 23600000 0.1099004756 0.0971705005 0.089342644 0.104998357
Chr_04 23650000 0.1176810312 0.1031013845 0.098703963 0.107498806
Chr_04 23700000 0.1305140096 0.113588506 0.11498169 0.112195322
Chr_04 23750000 0.2230221532 0.21598152 0.25166992 0.18029312
Chr_04 23800000 0.1366628688 0.1263539995 0.128636121 0.124071878
Chr_04 23850000 0.1157054584 0.1058887685 0.107020196 0.104757341
Chr_04 23900000 0.1075721448 0.0963522485 0.096434794 0.096269703
Chr_04 23950000 0.1044610516 0.095728896 0.094916689 0.096541103
Chr_04 24000000 0.1153583316 0.1045082465 0.095821394 0.113195099
Chr_04 24050000 0.136491346 0.1208341415 0.097539671 0.144128612
Chr_04 24100000 0.1244785148 0.11271796 0.097047567 0.128388353
Chr_04 24150000 0.1143510892 0.1025185245 0.093080282 0.111956767
Chr_04 24200000 0.1028416532 0.0944826245 0.079605079 0.10936017
Chr_04 24250000 0.1136880148 0.103713375 0.094868922 0.112557828
Chr_04 24300000 0.1398964552 0.1232816215 0.125494986 0.121068257
Chr_04 24350000 0.1277657508 0.113545004 0.111320425 0.115769583
Chr_04 24400000 0.1111286016 0.0979318345 0.086674504 0.109189165
Chr_04 24450000 0.1161063112 0.0999285655 0.088062779 0.111794352
Chr_04 24500000 0.116582474 0.1013707885 0.084602104 0.118139473
Chr_04 24550000 0.1175219468 0.1043827225 0.08707495 0.121690495
Chr_04 24600000 0.1127653872 0.101376808 0.086967216 0.1157864
Chr_04 24650000 0.1107374056 0.098900205 0.084456746 0.113343664
Chr_04 24700000 0.1014260984 0.0905106875 0.077311339 0.103710036
Chr_04 24750000 0.1071808504 0.10227031 0.087869112 0.116671508
Chr_04 24800000 0.1179064976 0.1166722045 0.097750971 0.135593438
Chr_04 24850000 0.1192642952 0.1167153455 0.095764137 0.137666554
Chr_04 24900000 0.1018725688 0.09463642 0.074295237 0.114977603
Chr_04 24950000 0.09272412 0.084986176 0.064595309 0.105377043
Chr_04 25000000 0.0977235324 0.089511706 0.084251558 0.094771854
Chr_04 25050000 0.0958746552 0.0863563495 0.083576067 0.089136632
Chr_04 25100000 0.1019621064 0.087861573 0.082520999 0.093202147
Chr_04 25150000 0.1240635024 0.1135372075 0.097045319 0.130029096
Chr_04 25200000 0.0997098696 0.0959451725 0.080907785 0.11098256
Chr_04 25250000 0.0931768252 0.088135712 0.07390826 0.102363164
Chr_04 25300000 0.112818074 0.0955553735 0.084514102 0.106596645
Chr_04 25350000 0.1131044472 0.102466164 0.087156169 0.117776159
Chr_04 25400000 0.104558336 0.099931059 0.087374275 0.112487843
Chr_04 25450000 0.1004481028 0.0977829835 0.089738094 0.105827873
Chr_04 25500000 0.1080584676 0.101637544 0.091632343 0.111642745
Chr_04 25550000 0.1376041196 0.115681925 0.098430778 0.132933072
Chr_04 25600000 0.1313915832 0.11237572 0.094262843 0.130488597
Chr_04 25650000 0.1191680508 0.1041386835 0.08402188 0.124255487
Chr_04 25700000 0.1109544176 0.0988470125 0.085323438 0.112370587
Chr_04 25750000 0.1065440536 0.0960281125 0.090236598 0.101819627
Chr_04 25800000 0.1114531756 0.099011885 0.085628893 0.112394877
Chr_04 25850000 0.1237315464 0.1051481185 0.087564363 0.122731874
Chr_04 25900000 0.1165721412 0.0997994775 0.081583893 0.118015062
Chr_04 25950000 0.1206274512 0.101264675 0.087731043 0.114798307
Chr_04 26000000 0.1271811372 0.1049510725 0.098055001 0.111847144
Chr_04 26050000 0.1218823404 0.106818416 0.106682944 0.106953888
Chr_04 26100000 0.105133496 0.098373057 0.075451832 0.121294282
Chr_04 26150000 0.1325233268 0.103131348 0.084701004 0.121561692
Chr_04 26200000 0.110900238 0.095381673 0.082950506 0.10781284
Chr_04 26250000 0.0987830248 0.09580369 0.085624044 0.105983336
Chr_04 26300000 0.1105205604 0.103608954 0.088965633 0.118252275
Chr_04 26350000 0.1119445192 0.1012739935 0.086929345 0.115618642
Chr_04 26400000 0.13694821 0.123467718 0.113329965 0.133605471
Chr_04 26450000 0.1174720276 0.105052139 0.094031244 0.116073034
Chr_04 26500000 0.107495162 0.093501976 0.084075798 0.102928154
Chr_04 26550000 0.1153832708 0.100911196 0.089209176 0.112613216
Chr_04 26600000 0.1145875264 0.105957285 0.098234091 0.113680479
Chr_04 26650000 0.1148158148 0.106183632 0.10145294 0.110914324
Chr_04 26700000 0.10326085 0.095114683 0.09091576 0.099313606
Chr_04 26750000 0.1024956732 0.09610827 0.087600347 0.104616193
Chr_04 26800000 0.1077035972 0.1024306275 0.087491301 0.117369954
Chr_04 26850000 0.1013402884 0.0942260425 0.084802429 0.103649656
Chr_04 26900000 0.097305504 0.088467104 0.076419401 0.100514807
Chr_04 26950000 0.1038672192 0.0924931595 0.072124663 0.112861656
Chr_04 27000000 0.1122034268 0.103768971 0.083326204 0.124211738
Chr_04 27050000 0.0983651524 0.0918786225 0.087481447 0.096275798
Chr_04 27100000 0.0997418756 0.086855916 0.086200473 0.087511359
Chr_04 27150000 0.1026666132 0.0883737045 0.086367157 0.090380252
Chr_04 27200000 0.1049114332 0.096150242 0.093686458 0.098614026
Chr_04 27250000 0.1126109652 0.106186643 0.105044862 0.107328424
Chr_04 27300000 0.1256652732 0.1218200165 0.114634824 0.129005209
Chr_04 27350000 0.149033348 0.1278294255 0.124519666 0.131139185
Chr_04 27400000 0.140710012 0.1168371275 0.100146322 0.133527933
Chr_04 27450000 0.1363821388 0.1082790595 0.090844934 0.125713185
Chr_04 27500000 0.1285174692 0.1018383485 0.093955655 0.109721042
Chr_04 27550000 0.1185686088 0.101540795 0.095538016 0.107543574
Chr_04 27600000 0.1106835148 0.0982617345 0.087636726 0.108886743
